,0,1,2
1255,/empleos/oncologo-de-evaluacion-de-tecnologia-sanitaria-auna-1113529746.html?indiceAviso=5,"Oncólogo de Evaluación de Tecnología Sanitaria, en AUNA - agosto 2019 - bumeran.com.pe"," Somos Auna, la red peruana de Centros de Salud, con el mejor staff de médicos y modernos equipos para prevenir, diagnosticar y tratar enfermedades en un amplio rango de especialidades.Nuestra misión es  transformar la experiencia en salud, a través de soluciones integrales para personas y empresas, abarcando atenciones médicas especializadas, chequeos de salud ocupacional y exámenes preventivos en todas las especialidades, así como Programas oncológicos con el respaldo de 30 años de Oncosalud.                                                         ¡Ven y únete a nuestra gran familia!En AUNA estamos buscando a los mejores talentos para incorporarse   Funciones:  ·         Identificar e implementar estrategias de control de gasto y calidad de tecnologías en salud mediante la evaluación costo-efectiva de los tratamientos médicos , análisis de información del gasto en medicamentos, materiales e insumos, equipos, etc., y la revisión técnico científica de gestión de Programas Médicos.·         Apoyar en la evaluación de Tecnologías en Salud en el desarrollo de recomendaciones de inclusión de nuevas tecnologías.·         Contribuir a la implementación de programas médicos  brindando fundamentos técnico-científicos que lo sustenten. Ej. Sustento técnico-científico de Programa Antitabaco, Programa de Consejería Genética, etc.·         Realiza búsquedas de evidencias científicas, guías de práctica clínica, protocolos u otros relacionados al manejo de las enfermedades oncológicas que permitan mejorar la eficiencia en la entrega del servicio al paciente de manera preventiva y recuperativa.·         Realizar análisis de costo-efectividad, costo-beneficio, fármaco-económicos para las nuevas tecnologías relacionadas a la práctica oncológica que soliciten el ingreso a Auna. Identifica y valoriza las desviaciones o distorsiones que generen ineficiencias durante la entrega del servicio al paciente, mediante el análisis de información del gasto prestacional y monitoreo de indicadores. Apoyar al equipo de Líderes de Tumor en el desarrollo de preferencias institucionales.·         Realiza revisiones de Historias clínicas de pacientes Oncológicos a fin de obtener la información de sustento para el dimensionamiento de costo-efectividad en AUNA.·         Actualiza los instrumentos de Autorización de Tratamientos que sirven de referencia : Fichas técnicas de medicamentos, Consentimientos informados, Perfil de pacientes, etc. Realiza capacitaciones permanentes a los médicos tratantes y equipo de autorizaciones con relación al uso de NT en Oncología. Requisitos: ·         Oncologo clínico·         Postgrado en Bioestadística y/o  Economía de la Salud y/o Investigación clínica.·         2 años de experiencia realizando análisis fármaco-económicos para la industria farmacéutica o Instituciones de Evaluación de Tecnologías Sanitarias.·         Inglés avanzado. Beneficios: ·         EPS cubierta al 80%.·         Programa Oncológico para ti y tus derechohabientes al 100% a partir del 4to mes.·         Vale de alimentación.·         Convenios Corporativos de Programas de Formación profesional y Postgrado, así como en Programas de Idiomas extranjero.·         Descuentos en servicios varios como entretenimieto, alimentación, etc.     El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
1256,/empleos/coordinador-de-proyectos-telecomunicaciones-gilat-networks-peru-1113527645.html?indiceAviso=6,"Coordinador de Proyectos - Telecomunicaciones , en GILAT NETWORKS PERÚ - agosto 2019 - bumeran.com.pe"," ¿Buscas ingresar a una empresa transnacional líder en el mercado? ¡Esta es tu oportunidad!Te invitamos a ser parte de nuestro equipo ocupando el cargo de: Coordinador de Proyectos – Telecomunicaciones  QUIÉNES SOMOS:Gilat Networks es la red de telecomunicación de mayor alcance a nivel nacional, desde hace 18 años llevamos desarrollo a los pueblos y empresas ubicados en las zonas más apartadas del país. Adicionalmente contamos con presencia internacional en 20 países en los 5 continentes. CÓMO FUNCIONA: Gestionar los proyectos en fase de operación, velando por el cumplimiento del contrato, coordinando con las áreas que participan en la operación y estableciendo procedimientos y procesos para que el servicio se brinde conforme a lo planificado a fin de contribuir con la satisfacción del cliente respecto al servicio. FUNCIONES:-Elaborar el Plan del proyecto (Fase de operación), donde se debe definir indicadores y planes de alcance, tiempo, calidad, riesgos y comunicaciones en todo el ciclo de vida.-Definir los procesos y procedimientos en conjunto con todas las áreas involucradas en la emisión de entregables (Requerimientos Contractuales) con la calidad solicitada por el cliente, dentro de los tiempos estipulados en el contrato.-Gestionar con todas las áreas internas involucradas en la entrega del servicio a nuestros clientes .-Monitorear y Controlar los indicadores de gestión, para el cumplimiento de las obligaciones contractuales. -Mantener comunicación con el cliente y gestionar expectativas de los interesados.-Monitorear los riesgos identificados e Identificar nuevos riesgos.-Mantener la información del proyecto: actualizada, disponible, con certeza y calidad de datos.-Identificar y Documentar Lecciones Aprendidas.-Proponer mejoras continuas para la optimización de procesos y procedimientos.Gestionar la implementación de nuevos contratos de servicios asociados a la infraestructura del proyecto. LO QUE NECESITAS SABAER:-Conocimientos de buenas prácticas de gestión de proyectos basado en la Guía del PMBOK. Deseable certificado PMP.-Conocimientos de buenas prácticas de Gestión de Servicios basado en eTOM e ITIL. -Redes con medios de transmisión Inalámbricos (Satelitales y Radio enlaces) y Alámbricos (Fibra óptica)-Infraestructura de estaciones y torres de telecomunicaciones, incluido obras civiles, sistemas de energía y protección, equipos de transmisión de datos (Router, Switches), y soluciones de seguridad y video vigilancia. LO QUE NECESITAS TENER:-Bachiller o Titulado en Ingeniería de Telecomunicaciones, Electrónica o Industrial.-3 años de experiencia en Gestión de Proyectos del sector de telecomunicaciones.-Disponibilidad para viajar.        El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
1257,/empleos/trainee-de-programacion-tata-consultancy-services-sucursal-peru-1113544405.html?indiceAviso=7,"Trainee de Programación, en TATA CONSULTANCY SERVICES SUCURSAL PERU - septiembre 2019 - bumeran.com.pe"," Tata Consultancy Services es una empresa de servicios de TI, consultoría y soluciones de negocios que se asocia con varias grandes empresas globales para acompañarlos en su trayectoria de transformación.TCS ofrece una cartera integrada enfocada en consultoría y basada en Cognitive  de servicios TI, Servicios de Tecnología y Negocios, e ingeniería. Todo esto se ofrece por medio de su único modelo de entrega Ágil de ubicación independiente (Location Independent Agile), reconocido como el parámetro de excelencia en desarrollo de aplicaciones. Como parte del Grupo Tata, el conglomerado industrial más grande de la India, TCS posee más de 390,000 de los consultores mejor capacitados del mundo en 46 países.La empresa generó una facturación consolidada de $17.6 mil millones de dólares en el año fiscal que finalizó el 31 de marzo de 2017, y cotiza en la BSE (anteriormente la Bolsa de Valores de Bombay) y la NSE (Bolsa Nacional de Valores) de la India.TATA Consultancy Services (TCS) es un empleador que trabaja en base a méritos y no solicita dinero a postulantes ni utiliza agencia alguna para hacer ofertas en representación de TCS.Puesto: Trainee de Sistemas - ProgramaciónRequisitos: Egresados o estudiantes del último ciclo de carrera Tecnico o Uuniversitaria de Sistemas, Informática, Software, electronica, Computación o carreras afines.Disponibilidad para trabajar a tiempo completo en TCS y ClienteCon o sin experiencia laboral previa (Máximo 3 meses  de experiencia en prácticas profesionales)Competencias:Pensamiento crítico.Proactividad.Aprendizaje continuo.Trabajo en equipo.Buena comunicación.     El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
1258,/empleos/trainee-de-programacion-tata-consultancy-services-sucursal-peru-1113544405.html?indiceAviso=7,"Trainee de Programación, en TATA CONSULTANCY SERVICES SUCURSAL PERU - septiembre 2019 - bumeran.com.pe"," Tata Consultancy Services es una empresa de servicios de TI, consultoría y soluciones de negocios que se asocia con varias grandes empresas globales para acompañarlos en su trayectoria de transformación.TCS ofrece una cartera integrada enfocada en consultoría y basada en Cognitive  de servicios TI, Servicios de Tecnología y Negocios, e ingeniería. Todo esto se ofrece por medio de su único modelo de entrega Ágil de ubicación independiente (Location Independent Agile), reconocido como el parámetro de excelencia en desarrollo de aplicaciones. Como parte del Grupo Tata, el conglomerado industrial más grande de la India, TCS posee más de 390,000 de los consultores mejor capacitados del mundo en 46 países.La empresa generó una facturación consolidada de $17.6 mil millones de dólares en el año fiscal que finalizó el 31 de marzo de 2017, y cotiza en la BSE (anteriormente la Bolsa de Valores de Bombay) y la NSE (Bolsa Nacional de Valores) de la India.TATA Consultancy Services (TCS) es un empleador que trabaja en base a méritos y no solicita dinero a postulantes ni utiliza agencia alguna para hacer ofertas en representación de TCS.Puesto: Trainee de Sistemas - ProgramaciónRequisitos: Egresados o estudiantes del último ciclo de carrera Tecnico o Uuniversitaria de Sistemas, Informática, Software, electronica, Computación o carreras afines.Disponibilidad para trabajar a tiempo completo en TCS y ClienteCon o sin experiencia laboral previa (Máximo 3 meses  de experiencia en prácticas profesionales)Competencias:Pensamiento crítico.Proactividad.Aprendizaje continuo.Trabajo en equipo.Buena comunicación.     El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
1259,/empleos/trainee-de-programacion-tata-consultancy-services-sucursal-peru-1113544405.html?indiceAviso=7,"Trainee de Programación, en TATA CONSULTANCY SERVICES SUCURSAL PERU - septiembre 2019 - bumeran.com.pe"," Tata Consultancy Services es una empresa de servicios de TI, consultoría y soluciones de negocios que se asocia con varias grandes empresas globales para acompañarlos en su trayectoria de transformación.TCS ofrece una cartera integrada enfocada en consultoría y basada en Cognitive  de servicios TI, Servicios de Tecnología y Negocios, e ingeniería. Todo esto se ofrece por medio de su único modelo de entrega Ágil de ubicación independiente (Location Independent Agile), reconocido como el parámetro de excelencia en desarrollo de aplicaciones. Como parte del Grupo Tata, el conglomerado industrial más grande de la India, TCS posee más de 390,000 de los consultores mejor capacitados del mundo en 46 países.La empresa generó una facturación consolidada de $17.6 mil millones de dólares en el año fiscal que finalizó el 31 de marzo de 2017, y cotiza en la BSE (anteriormente la Bolsa de Valores de Bombay) y la NSE (Bolsa Nacional de Valores) de la India.TATA Consultancy Services (TCS) es un empleador que trabaja en base a méritos y no solicita dinero a postulantes ni utiliza agencia alguna para hacer ofertas en representación de TCS.Puesto: Trainee de Sistemas - ProgramaciónRequisitos: Egresados o estudiantes del último ciclo de carrera Tecnico o Uuniversitaria de Sistemas, Informática, Software, electronica, Computación o carreras afines.Disponibilidad para trabajar a tiempo completo en TCS y ClienteCon o sin experiencia laboral previa (Máximo 3 meses  de experiencia en prácticas profesionales)Competencias:Pensamiento crítico.Proactividad.Aprendizaje continuo.Trabajo en equipo.Buena comunicación.     El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
1260,/empleos/superintendente-de-mantenimiento-chimbote-1113466976.html?indiceAviso=8,"SUPERINTENDENTE DE MANTENIMIENTO - Chimbote, en Confidencial - septiembre 2019 - bumeran.com.pe"," Importante empresa del sector industrial requiere incorporar a su equipo de trabajo un profesional con amplia experiencia para cubrir la vacante de Superintendente de mantenimiento.  REQUISITOS·         Formación: Ingeniería Mecánica, Eléctrica o afín·         Experiencia: 10 años en funciones relacionadas con la planificación de mantenimiento y confiabilidad de equipos, experiencia liderando equipos de trabajo.·         Conocimientos: Planificación y programación de mantenimiento, RCM, gestión de proyectos, deseable contar con conocimientos de Gestión de activos, y PMP·         Competencias: Orientación a resultados, habilidad para comunicarse a todo nivel, facilidad para adaptarse a situaciones de cambio e identificar oportunidades de mejora.·         Otros: Disponibilidad para viajar. FUNCIONES RELEVANTES·         Gestionar el mantenimiento de los activos de la organización de manera estratégica a fin de garantizar la disponibilidad de estos para la ejecución de las actividades en tiempo y calidad esperados.·         Evaluar y diseñar estrategias para afrontar desviaciones en el cumplimiento de objetivos establecidos.·         Establecer el Plan, presupuesto e indicadores relacionados con su gestión y la de su equipo.·         Aprobar los planes de mantenimiento preventivo y predictivo, así como la contratación de servicios de mantenimiento según se requiera.·         Identificar oportunidades de mejora en los procesos relacionados con su gestión acorde a buenas prácticas internas y del mercado lo que puede derivar en estandarizar métodos, proceso y procedimientos. SE OFRECE·         EPS·         Descuentos según convenios corporativos·         Crecimiento profesional      El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
1261,/empleos/superintendente-de-mantenimiento-chimbote-1113466976.html?indiceAviso=8,"SUPERINTENDENTE DE MANTENIMIENTO - Chimbote, en Confidencial - septiembre 2019 - bumeran.com.pe"," Importante empresa del sector industrial requiere incorporar a su equipo de trabajo un profesional con amplia experiencia para cubrir la vacante de Superintendente de mantenimiento.  REQUISITOS·         Formación: Ingeniería Mecánica, Eléctrica o afín·         Experiencia: 10 años en funciones relacionadas con la planificación de mantenimiento y confiabilidad de equipos, experiencia liderando equipos de trabajo.·         Conocimientos: Planificación y programación de mantenimiento, RCM, gestión de proyectos, deseable contar con conocimientos de Gestión de activos, y PMP·         Competencias: Orientación a resultados, habilidad para comunicarse a todo nivel, facilidad para adaptarse a situaciones de cambio e identificar oportunidades de mejora.·         Otros: Disponibilidad para viajar. FUNCIONES RELEVANTES·         Gestionar el mantenimiento de los activos de la organización de manera estratégica a fin de garantizar la disponibilidad de estos para la ejecución de las actividades en tiempo y calidad esperados.·         Evaluar y diseñar estrategias para afrontar desviaciones en el cumplimiento de objetivos establecidos.·         Establecer el Plan, presupuesto e indicadores relacionados con su gestión y la de su equipo.·         Aprobar los planes de mantenimiento preventivo y predictivo, así como la contratación de servicios de mantenimiento según se requiera.·         Identificar oportunidades de mejora en los procesos relacionados con su gestión acorde a buenas prácticas internas y del mercado lo que puede derivar en estandarizar métodos, proceso y procedimientos. SE OFRECE·         EPS·         Descuentos según convenios corporativos·         Crecimiento profesional      El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
1262,/empleos/analista-programador-.net-senior-background-consultores-s.a.c-1113565144.html?indiceAviso=9,"Analista Programador .Net - Senior, en Background Consultores S.A.C - septiembre 2019 - bumeran.com.pe"," Somos una Consultora Líder que ofrece servicios relacionados con Tecnologías de la información y Sistemas, desarrollo de la integración de soluciones, Outsourcing de aplicaciones e infraestructura. Nos  encontramos en búsqueda de dos (2) profesionales para ocupar el cargo de Analista Programador .Net  Perfil 1)- Requisitos:Egresado en Ingenieria de Sistemas, Software, Industrial, Electrónico o afines.Experiencia comprobada de 4 años como Analista Programador .NetConocimiento en Base de Datos MySQL, SQL Server, Oracle, Integration ServicesConocimiento en Lenguajes de programación .Net C#, Java Script , Node.js , Html, CSS3, Web Services SOAP y REST, PHPExperiencia en Ethical Hacking (Deseable)Conocimientos en buenas practicas como OWASP, riesgos de seguridad en aplicaciones web. (deseable)Perfil 2)- Requisitos:Profesionales o técnicos en informática, sistemas, computación o afines.Experiencia mínima de +4 años comprobados como Analista Programador.Experiencia en ASP .NET MVC, C#, Java ScriptBase de datos SQL ServerJQuery,BootstrapDevExpress, Angular,Web API, Web ServicesConocimientos APP (Android) deseableProyecto:·         Ingreso a Planilla con todos los beneficios de ley.·         Lunes a Viernes 08:00am a 06:00pm. Interesados enviar hoja de vida al email lhuaynaccero(arroba)background.com.pe y comercial(arroba)background.com.pe, indicando pretensiones y disponibilidad.       El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
1263,/empleos/analista-programador-.net-senior-background-consultores-s.a.c-1113565144.html?indiceAviso=9,"Analista Programador .Net - Senior, en Background Consultores S.A.C - septiembre 2019 - bumeran.com.pe"," Somos una Consultora Líder que ofrece servicios relacionados con Tecnologías de la información y Sistemas, desarrollo de la integración de soluciones, Outsourcing de aplicaciones e infraestructura. Nos  encontramos en búsqueda de dos (2) profesionales para ocupar el cargo de Analista Programador .Net  Perfil 1)- Requisitos:Egresado en Ingenieria de Sistemas, Software, Industrial, Electrónico o afines.Experiencia comprobada de 4 años como Analista Programador .NetConocimiento en Base de Datos MySQL, SQL Server, Oracle, Integration ServicesConocimiento en Lenguajes de programación .Net C#, Java Script , Node.js , Html, CSS3, Web Services SOAP y REST, PHPExperiencia en Ethical Hacking (Deseable)Conocimientos en buenas practicas como OWASP, riesgos de seguridad en aplicaciones web. (deseable)Perfil 2)- Requisitos:Profesionales o técnicos en informática, sistemas, computación o afines.Experiencia mínima de +4 años comprobados como Analista Programador.Experiencia en ASP .NET MVC, C#, Java ScriptBase de datos SQL ServerJQuery,BootstrapDevExpress, Angular,Web API, Web ServicesConocimientos APP (Android) deseableProyecto:·         Ingreso a Planilla con todos los beneficios de ley.·         Lunes a Viernes 08:00am a 06:00pm. Interesados enviar hoja de vida al email lhuaynaccero(arroba)background.com.pe y comercial(arroba)background.com.pe, indicando pretensiones y disponibilidad.       El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
1264,/empleos/analista-programador-.net-senior-background-consultores-s.a.c-1113565144.html?indiceAviso=9,"Analista Programador .Net - Senior, en Background Consultores S.A.C - septiembre 2019 - bumeran.com.pe"," Somos una Consultora Líder que ofrece servicios relacionados con Tecnologías de la información y Sistemas, desarrollo de la integración de soluciones, Outsourcing de aplicaciones e infraestructura. Nos  encontramos en búsqueda de dos (2) profesionales para ocupar el cargo de Analista Programador .Net  Perfil 1)- Requisitos:Egresado en Ingenieria de Sistemas, Software, Industrial, Electrónico o afines.Experiencia comprobada de 4 años como Analista Programador .NetConocimiento en Base de Datos MySQL, SQL Server, Oracle, Integration ServicesConocimiento en Lenguajes de programación .Net C#, Java Script , Node.js , Html, CSS3, Web Services SOAP y REST, PHPExperiencia en Ethical Hacking (Deseable)Conocimientos en buenas practicas como OWASP, riesgos de seguridad en aplicaciones web. (deseable)Perfil 2)- Requisitos:Profesionales o técnicos en informática, sistemas, computación o afines.Experiencia mínima de +4 años comprobados como Analista Programador.Experiencia en ASP .NET MVC, C#, Java ScriptBase de datos SQL ServerJQuery,BootstrapDevExpress, Angular,Web API, Web ServicesConocimientos APP (Android) deseableProyecto:·         Ingreso a Planilla con todos los beneficios de ley.·         Lunes a Viernes 08:00am a 06:00pm. Interesados enviar hoja de vida al email lhuaynaccero(arroba)background.com.pe y comercial(arroba)background.com.pe, indicando pretensiones y disponibilidad.       El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
1265,/empleos/trabajadora-social-1113562529.html?indiceAviso=10,"Trabajadora Social, en Confidencial - septiembre 2019 - bumeran.com.pe"," REQUISITOS:Profesional Colegiada de la carrera de Trabajo SocialContar con 03 años de experiencia (no practicas)Experiencia en el rubro mineroEstudios y conocimientos solidos en RRHH, Bienestar Social, Responsabilidad Social.Disponibilidad para viajar a proyecto minero.FUNCIONES:Recopilar los requisitos para los registros a es salud y EPS de los trabajadores y derechohabientes y coordinar su inscripción.Realizar capacitaciones al personal en temas referidos a: descansos médicos, EPS, seguro social, beneficios de ley, procedimientos (permisos, horas extras, etc.), lectura de boletas, etc.Realizar las inspecciones mensuales a los servicios de hospedaje y alimentación, y coordinar las mejoras.Llevar el control de las atenciones médicas del personalSolicitar el pago de la asignación familiar, entregando una solicitud con la copia de los DNI´s del titular y derechohabientes al Asistente de Administración de Personal, de acuerdo con la fecha de corte de la planilla de pagos.Realizar visitas al personal en caso de enfermedad, accidente, fallecimiento de parientes directos, entre otros.Ejecutar el plan de responsabilidad social de la empresa.Ejecutar el plan de salud ocupacional de Proyecto.Atender las solicitudes de préstamos a los trabajadores, cumpliendo con lo establecido en la política corporativa. Organizar las celebraciones de cumpleaños, día del trabajador, día del padre, día de la madre, día del minero y navidad.Beneficios:Horario de Trabajo: Lunes A ViernesIngreso a planilla con todos los beneficios de leySeguro vida ley desde primer día de trabajo     El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
1266,/empleos/trabajadora-social-1113562529.html?indiceAviso=10,"Trabajadora Social, en Confidencial - septiembre 2019 - bumeran.com.pe"," REQUISITOS:Profesional Colegiada de la carrera de Trabajo SocialContar con 03 años de experiencia (no practicas)Experiencia en el rubro mineroEstudios y conocimientos solidos en RRHH, Bienestar Social, Responsabilidad Social.Disponibilidad para viajar a proyecto minero.FUNCIONES:Recopilar los requisitos para los registros a es salud y EPS de los trabajadores y derechohabientes y coordinar su inscripción.Realizar capacitaciones al personal en temas referidos a: descansos médicos, EPS, seguro social, beneficios de ley, procedimientos (permisos, horas extras, etc.), lectura de boletas, etc.Realizar las inspecciones mensuales a los servicios de hospedaje y alimentación, y coordinar las mejoras.Llevar el control de las atenciones médicas del personalSolicitar el pago de la asignación familiar, entregando una solicitud con la copia de los DNI´s del titular y derechohabientes al Asistente de Administración de Personal, de acuerdo con la fecha de corte de la planilla de pagos.Realizar visitas al personal en caso de enfermedad, accidente, fallecimiento de parientes directos, entre otros.Ejecutar el plan de responsabilidad social de la empresa.Ejecutar el plan de salud ocupacional de Proyecto.Atender las solicitudes de préstamos a los trabajadores, cumpliendo con lo establecido en la política corporativa. Organizar las celebraciones de cumpleaños, día del trabajador, día del padre, día de la madre, día del minero y navidad.Beneficios:Horario de Trabajo: Lunes A ViernesIngreso a planilla con todos los beneficios de leySeguro vida ley desde primer día de trabajo     El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
1267,/empleos/programador-java-full-stack-developer-iptp-networks-1113549964.html?indiceAviso=11,"Programador Java / Full stack developer, en IPTP Networks  - septiembre 2019 - bumeran.com.pe","  Las oficinas de IPTP Networks se encuentran en todo el mundo: la región de las Américas, Asia Pacífico, la Unión Europea y Rusia. Estamos buscando especialistas con pasión por el Networking para unirse a nuestro equipo de profesionales dedicados y ayudarnos a elevar nuestra empresa al siguiente nivel. Te invitamos a participar de la siguiente vacante disponible como Programador Java / Full Stack Developer, dicha posición trabajará en múltiples proyectos con muchas personas en todos nuestros departamentos internacionales. Requisitos a cumplir: Profesional en Informática, Sistemas, afines.Ingles a nivel avanzado (indispensable)Experiencia mínima de 3 años en programación backend y frontend con Java.SmartClient, HTML, CSS y jQuery, experiencias UI / UX.Alto conocimiento práctico de Java SE / EE.Diseño e implementación de bases de datos: SQL Server (PostgreSQL, MySQL)Experiencia con herramientas de informes como Jasper Reports, Crystal Reports.Experiencia con herramientas de CI / CD y técnicas de prueba se considera una ventaja Ofrecemos: Contrato en planilla con todos los beneficios de LeyAgradable ambiente laboralSueldo competitivoOportunidad de desarrolloHorario: 8:00 am – 5:00 pm L-V y horario de verano  Para más oportunidades síguenos en LinkedIn https://www.linkedin.com/company/iptpnetworks/         El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
1268,/empleos/programador-java-full-stack-developer-iptp-networks-1113549964.html?indiceAviso=11,"Programador Java / Full stack developer, en IPTP Networks  - septiembre 2019 - bumeran.com.pe","  Las oficinas de IPTP Networks se encuentran en todo el mundo: la región de las Américas, Asia Pacífico, la Unión Europea y Rusia. Estamos buscando especialistas con pasión por el Networking para unirse a nuestro equipo de profesionales dedicados y ayudarnos a elevar nuestra empresa al siguiente nivel. Te invitamos a participar de la siguiente vacante disponible como Programador Java / Full Stack Developer, dicha posición trabajará en múltiples proyectos con muchas personas en todos nuestros departamentos internacionales. Requisitos a cumplir: Profesional en Informática, Sistemas, afines.Ingles a nivel avanzado (indispensable)Experiencia mínima de 3 años en programación backend y frontend con Java.SmartClient, HTML, CSS y jQuery, experiencias UI / UX.Alto conocimiento práctico de Java SE / EE.Diseño e implementación de bases de datos: SQL Server (PostgreSQL, MySQL)Experiencia con herramientas de informes como Jasper Reports, Crystal Reports.Experiencia con herramientas de CI / CD y técnicas de prueba se considera una ventaja Ofrecemos: Contrato en planilla con todos los beneficios de LeyAgradable ambiente laboralSueldo competitivoOportunidad de desarrolloHorario: 8:00 am – 5:00 pm L-V y horario de verano  Para más oportunidades síguenos en LinkedIn https://www.linkedin.com/company/iptpnetworks/         El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
1269,/empleos/programador-java-full-stack-developer-iptp-networks-1113549964.html?indiceAviso=11,"Programador Java / Full stack developer, en IPTP Networks  - septiembre 2019 - bumeran.com.pe","  Las oficinas de IPTP Networks se encuentran en todo el mundo: la región de las Américas, Asia Pacífico, la Unión Europea y Rusia. Estamos buscando especialistas con pasión por el Networking para unirse a nuestro equipo de profesionales dedicados y ayudarnos a elevar nuestra empresa al siguiente nivel. Te invitamos a participar de la siguiente vacante disponible como Programador Java / Full Stack Developer, dicha posición trabajará en múltiples proyectos con muchas personas en todos nuestros departamentos internacionales. Requisitos a cumplir: Profesional en Informática, Sistemas, afines.Ingles a nivel avanzado (indispensable)Experiencia mínima de 3 años en programación backend y frontend con Java.SmartClient, HTML, CSS y jQuery, experiencias UI / UX.Alto conocimiento práctico de Java SE / EE.Diseño e implementación de bases de datos: SQL Server (PostgreSQL, MySQL)Experiencia con herramientas de informes como Jasper Reports, Crystal Reports.Experiencia con herramientas de CI / CD y técnicas de prueba se considera una ventaja Ofrecemos: Contrato en planilla con todos los beneficios de LeyAgradable ambiente laboralSueldo competitivoOportunidad de desarrolloHorario: 8:00 am – 5:00 pm L-V y horario de verano  Para más oportunidades síguenos en LinkedIn https://www.linkedin.com/company/iptpnetworks/         El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
1270,/empleos/asesor-comercial-automotriz-rcs-capital-humano-1113526977.html?indiceAviso=12,"Asesor Comercial - Automotriz  , en RCS Capital Humano - agosto 2019 - bumeran.com.pe"," Nuestro cliente Grupo Pana, Importante empresa del sector automotriz concesionaria de la marca Toyota del Perú, requiere cubrir la posición de un ASESOR COMERCIAL , que cumpla con el siguiente perfilRequisitos: Contar con licencia de conducirExperiencia mínima de 1 años en empresas del sector automotriz o afines.Funciones: Realizar el ofrecimiento de todos los modelos de vehículos de la marca, buscando cierres efectivos, a tiempo y rentables para el cumplimiento de los objetivos asignados y satisfacción de los clientes.Registrar, mantener y actualizar la información de los clientes en el SISGP.Comunicar al ADV el inicio del trámite de placas.Participar en las reuniones diarias con el Jefe de Ventas para evaluar resultados obtenidos y participar en la dinámica de intercambio de mejores prácticas.Reunirse durante la semana con el Jefe de Ventas para evidenciar el seguimiento a los clientes registrados en cartera y lograr cerrar operaciones con el apoyo del Jefe.Cumplir con las cuotas asignadas y con los indicadores de productividad definidosVerificar la entrega de la unidad al cliente.BeneficiosBásico + comisionesEPS 100%      El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
1271,/empleos/asesor-comercial-automotriz-rcs-capital-humano-1113526977.html?indiceAviso=12,"Asesor Comercial - Automotriz  , en RCS Capital Humano - agosto 2019 - bumeran.com.pe"," Nuestro cliente Grupo Pana, Importante empresa del sector automotriz concesionaria de la marca Toyota del Perú, requiere cubrir la posición de un ASESOR COMERCIAL , que cumpla con el siguiente perfilRequisitos: Contar con licencia de conducirExperiencia mínima de 1 años en empresas del sector automotriz o afines.Funciones: Realizar el ofrecimiento de todos los modelos de vehículos de la marca, buscando cierres efectivos, a tiempo y rentables para el cumplimiento de los objetivos asignados y satisfacción de los clientes.Registrar, mantener y actualizar la información de los clientes en el SISGP.Comunicar al ADV el inicio del trámite de placas.Participar en las reuniones diarias con el Jefe de Ventas para evaluar resultados obtenidos y participar en la dinámica de intercambio de mejores prácticas.Reunirse durante la semana con el Jefe de Ventas para evidenciar el seguimiento a los clientes registrados en cartera y lograr cerrar operaciones con el apoyo del Jefe.Cumplir con las cuotas asignadas y con los indicadores de productividad definidosVerificar la entrega de la unidad al cliente.BeneficiosBásico + comisionesEPS 100%      El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
